"module name","licenses","repository","licenseUrl","parents"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight","https://github.com/iarna/promise-inflight/raw/master/LICENSE","fire-uach"
"promise@7.1.1","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","fire-uach"
"promise@7.3.1","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","fbjs:fire-uach"
"promptly@2.2.0","MIT","https://github.com/IndigoUnited/node-promptly","https://github.com/IndigoUnited/node-promptly/raw/master/LICENSE","fire-uach"
"prompts@2.3.0","MIT","https://github.com/terkelg/prompts","https://github.com/terkelg/prompts/raw/master/license","fire-uach"
"prop-types-exact@1.2.0","MIT","https://github.com/airbnb/prop-types-exact","https://github.com/airbnb/prop-types-exact/raw/master/LICENSE","fire-uach"
"prop-types@15.7.2","MIT","https://github.com/facebook/prop-types","https://github.com/facebook/prop-types/raw/master/LICENSE","fire-uach"
"proto-list@1.2.4","ISC","https://github.com/isaacs/proto-list","https://github.com/isaacs/proto-list/raw/master/LICENSE","fire-uach"
"proxy-addr@2.0.5","MIT","https://github.com/jshttp/proxy-addr","https://github.com/jshttp/proxy-addr/raw/master/LICENSE","fire-uach"
"proxy-agent@3.1.1","MIT","https://github.com/TooTallNate/node-proxy-agent","https://github.com/TooTallNate/node-proxy-agent","fire-uach"
"proxy-from-env@1.0.0","MIT","https://github.com/Rob--W/proxy-from-env","https://github.com/Rob--W/proxy-from-env","fire-uach"
"prr@1.0.1","MIT","https://github.com/rvagg/prr","https://github.com/rvagg/prr/raw/master/LICENSE.md","fire-uach"
"ps-list@6.3.0","MIT","https://github.com/sindresorhus/ps-list","https://github.com/sindresorhus/ps-list/raw/master/license","fire-uach"
"ps-tree@1.2.0","MIT","github:indexzero/ps-tree","github:indexzero/ps-tree","fire-uach"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap","https://github.com/isaacs/pseudomap/raw/master/LICENSE","fire-uach"
"psl@1.6.0","MIT","https://github.com/lupomontero/psl","https://github.com/lupomontero/psl/raw/master/LICENSE","fire-uach"
"public-encrypt@4.0.3","MIT","https://github.com/crypto-browserify/publicEncrypt","https://github.com/crypto-browserify/publicEncrypt/raw/master/LICENSE","fire-uach"
"pump@2.0.1","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","pumpify:fire-uach"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","fire-uach"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify","https://github.com/mafintosh/pumpify/raw/master/LICENSE","fire-uach"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","url:fire-uach"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","node-libs-browser:fire-uach"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","fire-uach"
"qs@6.5.2","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","request:fire-uach"
"qs@6.7.0","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","fire-uach"
"query-string@4.3.4","MIT","https://github.com/sindresorhus/query-string","https://github.com/sindresorhus/query-string/raw/master/license","fire-uach"
"query-string@5.1.1","MIT","https://github.com/sindresorhus/query-string","https://github.com/sindresorhus/query-string/raw/master/license","cacheable-request:fire-uach"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring","https://github.com/Gozala/enchain/License.md","fire-uach"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring","https://github.com/Gozala/enchain/License.md","fire-uach"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes","https://github.com/crypto-browserify/randombytes/raw/master/LICENSE","fire-uach"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill","https://github.com/crypto-browserify/randomfill/raw/master/LICENSE","fire-uach"
"randomstring@1.1.5","MIT","https://github.com/klughammer/node-randomstring","https://github.com/klughammer/node-randomstring/raw/master/LICENSE","fire-uach"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser","https://github.com/jshttp/range-parser/raw/master/LICENSE","fire-uach"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body","https://github.com/stream-utils/raw-body/raw/master/LICENSE","fire-uach"
"raw-body@2.4.1","MIT","https://github.com/stream-utils/raw-body","https://github.com/stream-utils/raw-body/raw/master/LICENSE","pac-proxy-agent:fire-uach"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc","https://github.com/dominictarr/rc/raw/master/LICENSE.APACHE2","fire-uach"
"react-animate-height@2.0.9","MIT","https://github.com/Stanko/react-animate-height","https://github.com/Stanko/react-animate-height/raw/master/LICENSE.md","fire-uach"
"react-clientside-effect@1.2.2","MIT","https://github.com/thekashey/react-clientside-effect","https://github.com/thekashey/react-clientside-effect/raw/master/LICENSE","fire-uach"
"react-datepicker@2.11.0","MIT","https://github.com/Hacker0x01/react-datepicker","https://github.com/Hacker0x01/react-datepicker/raw/master/LICENSE","fire-uach"
"react-dom@16.12.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","fire-uach"
"react-dropzone@10.2.1","MIT","https://github.com/react-dropzone/react-dropzone","https://github.com/react-dropzone/react-dropzone/raw/master/LICENSE","fire-uach"
"react-error-overlay@5.1.6","MIT","https://github.com/facebook/create-react-app","https://github.com/facebook/create-react-app/raw/master/LICENSE","fire-uach"
"react-event-listener@0.6.6","MIT","https://github.com/oliviertassinari/react-event-listener","https://github.com/oliviertassinari/react-event-listener/raw/master/LICENSE","fire-uach"
"react-fast-compare@2.0.4","MIT","https://github.com/FormidableLabs/react-fast-compare","https://github.com/FormidableLabs/react-fast-compare/raw/master/LICENSE","fire-uach"
"react-focus-lock@2.2.1","MIT","https://github.com/theKashey/react-focus-lock","https://github.com/theKashey/react-focus-lock/raw/master/LICENSE","fire-uach"
"react-icons@3.8.0","MIT","https://github.com:react-icons/react-icons","https://github.com:react-icons/react-icons/raw/master/LICENSE","fire-uach"
"react-input-autosize@2.2.2","MIT","https://github.com/JedWatson/react-input-autosize","https://github.com/JedWatson/react-input-autosize/raw/master/LICENSE","fire-uach"
"react-is@16.12.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","fire-uach"
"react-is@16.8.6","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","next:fire-uach"
"react-lazy-progressive-image@1.5.5","MIT","https://github.com/imbhargav5/react-lazy-progressive-image","https://github.com/imbhargav5/react-lazy-progressive-image","fire-uach"
"react-lifecycles-compat@3.0.4","MIT","https://github.com/reactjs/react-lifecycles-compat","https://github.com/reactjs/react-lifecycles-compat/raw/master/LICENSE.md","fire-uach"
"react-onclickoutside@6.9.0","MIT","https://github.com/Pomax/react-onclickoutside","https://github.com/Pomax/react-onclickoutside","fire-uach"
"react-popper@1.3.7","MIT","https://github.com/souporserious/react-popper","https://github.com/souporserious/react-popper/raw/master/LICENSE","fire-uach"
"react-select@3.0.8","MIT","https://github.com/JedWatson/react-select","https://github.com/JedWatson/react-select","fire-uach"
"react-spring@8.0.27","MIT","https://github.com/drcmda/react-spring","https://github.com/drcmda/react-spring","fire-uach"
"react-toastify@5.5.0","MIT","https://github.com/fkhadra/react-toastify","https://github.com/fkhadra/react-toastify/raw/master/LICENSE","fire-uach"
"react-transition-group@2.9.0","BSD-3-Clause","https://github.com/reactjs/react-transition-group","https://github.com/reactjs/react-transition-group/raw/master/LICENSE","fire-uach"
"react-transition-group@4.3.0","BSD-3-Clause","https://github.com/reactjs/react-transition-group","https://github.com/reactjs/react-transition-group/raw/master/LICENSE","react-toastify:fire-uach"
"react-use@13.19.0","Unlicense","https://github.com/streamich/react-use","https://github.com/streamich/react-use/raw/master/LICENSE","fire-uach"
"react-visibility-sensor@5.1.1","MIT","https://github.com/joshwnj/react-visibility-sensor","https://github.com/joshwnj/react-visibility-sensor/raw/master/LICENSE","fire-uach"
"react@16.12.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","fire-uach"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up","https://github.com/sindresorhus/read-pkg-up/raw/master/license","fire-uach"
"read-pkg-up@4.0.0","MIT","https://github.com/sindresorhus/read-pkg-up","https://github.com/sindresorhus/read-pkg-up/raw/master/license","test-exclude:fire-uach"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg","https://github.com/sindresorhus/read-pkg/raw/master/license","read-pkg-up:fire-uach"
"read-pkg@2.0.0","MIT","https://github.com/sindresorhus/read-pkg","https://github.com/sindresorhus/read-pkg/raw/master/license","autodll-webpack-plugin:fire-uach"
"read-pkg@3.0.0","MIT","https://github.com/sindresorhus/read-pkg","https://github.com/sindresorhus/read-pkg/raw/master/license","fire-uach"
"read@1.0.7","ISC","https://github.com/isaacs/read","https://github.com/isaacs/read/raw/master/LICENSE","fire-uach"
"readable-stream@1.1.14","MIT","https://github.com/isaacs/readable-stream","https://github.com/isaacs/readable-stream/raw/master/LICENSE","ftp:fire-uach"
"readable-stream@2.3.6","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","fire-uach"
"readable-stream@3.4.0","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","tar-stream:fire-uach"
"readdirp@2.2.1","MIT","https://github.com/paulmillr/readdirp","https://github.com/paulmillr/readdirp/raw/master/LICENSE","webpack:fire-uach"
"readdirp@3.2.0","MIT","https://github.com/paulmillr/readdirp","https://github.com/paulmillr/readdirp/raw/master/LICENSE","fire-uach"
"realpath-native@1.1.0","MIT","https://github.com/SimenB/realpath-native","https://github.com/SimenB/realpath-native/raw/master/LICENSE","fire-uach"
"rechoir@0.6.2","MIT","https://github.com/tkellen/node-rechoir","https://github.com/tkellen/node-rechoir/blob/master/LICENSE","fire-uach"
"recompose@0.30.0","MIT","https://github.com/acdlite/recompose","https://github.com/acdlite/recompose/raw/master/LICENSE.md","fire-uach"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent","https://github.com/sindresorhus/redent/raw/master/license","fire-uach"
"reflect-metadata@0.1.13","Apache-2.0","https://github.com/rbuckton/reflect-metadata","https://github.com/rbuckton/reflect-metadata/raw/master/LICENSE","fire-uach"
"reflect.ownkeys@0.2.0","MIT","https://github.com/glenjamin/Reflect.ownKeys","https://github.com/glenjamin/Reflect.ownKeys/raw/master/LICENSE","fire-uach"
"regenerate-unicode-properties@8.1.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties","https://github.com/mathiasbynens/regenerate-unicode-properties/raw/master/LICENSE-MIT.txt","fire-uach"
"regenerate@1.4.0","MIT","https://github.com/mathiasbynens/regenerate","https://github.com/mathiasbynens/regenerate/raw/master/LICENSE-MIT.txt","fire-uach"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","babel-runtime:fire-uach"
"regenerator-runtime@0.13.3","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime/raw/master/LICENSE","fire-uach"
"regenerator-transform@0.14.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform/raw/master/LICENSE","fire-uach"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not","https://github.com/jonschlinkert/regex-not/raw/master/LICENSE","fire-uach"
"regexp-clone@1.0.0","MIT","https://github.com/aheckmann/regexp-clone","https://github.com/aheckmann/regexp-clone/raw/master/LICENSE","fire-uach"
"regexp.prototype.flags@1.2.0","MIT","https://github.com/es-shims/RegExp.prototype.flags","https://github.com/es-shims/RegExp.prototype.flags/raw/master/LICENSE","fire-uach"
"regexpu-core@4.6.0","MIT","https://github.com/mathiasbynens/regexpu-core","https://github.com/mathiasbynens/regexpu-core/raw/master/LICENSE-MIT.txt","fire-uach"
"regjsgen@0.5.1","MIT","https://github.com/bnjmnt4n/regjsgen","https://github.com/bnjmnt4n/regjsgen/raw/master/LICENSE","fire-uach"
"regjsparser@0.6.1","BSD-2-Clause","https://github.com/jviereck/regjsparser","https://github.com/jviereck/regjsparser/raw/master/LICENSE.BSD","fire-uach"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator","https://github.com/darsain/remove-trailing-separator/raw/master/license","fire-uach"
"repeat-element@1.1.3","MIT","https://github.com/jonschlinkert/repeat-element","https://github.com/jonschlinkert/repeat-element/raw/master/LICENSE","fire-uach"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string","https://github.com/jonschlinkert/repeat-string/raw/master/LICENSE","fire-uach"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating","https://github.com/sindresorhus/repeating/raw/master/license","fire-uach"
"replace-ext@1.0.0","MIT","https://github.com/gulpjs/replace-ext","https://github.com/gulpjs/replace-ext/raw/master/LICENSE","fire-uach"
"request-promise-core@1.1.3","ISC","https://github.com/request/promise-core","https://github.com/request/promise-core/raw/master/LICENSE","fire-uach"
"request-promise-native@1.0.8","ISC","https://github.com/request/request-promise-native","https://github.com/request/request-promise-native/raw/master/LICENSE","fire-uach"
"request@2.88.0","Apache-2.0","https://github.com/request/request","https://github.com/request/request/raw/master/LICENSE","fire-uach"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory","https://github.com/troygoode/node-require-directory/raw/master/LICENSE","fire-uach"
"require-in-the-middle@5.0.2","MIT","https://github.com/elastic/require-in-the-middle","https://github.com/elastic/require-in-the-middle/raw/master/LICENSE","fire-uach"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename","https://github.com/yargs/require-main-filename/raw/master/LICENSE.txt","fire-uach"
"require-package-name@2.0.1","MIT","https://github.com/mattdesl/require-package-name","https://github.com/mattdesl/require-package-name/raw/master/LICENSE.md","fire-uach"
"require_optional@1.0.1","Apache-2.0","https://github.com/christkv/require_optional","https://github.com/christkv/require_optional/raw/master/LICENSE","fire-uach"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port","https://github.com/unshiftio/requires-port/raw/master/LICENSE","fire-uach"
"resize-observer-polyfill@1.5.1","MIT","https://github.com/que-etc/resize-observer-polyfill","https://github.com/que-etc/resize-observer-polyfill/raw/master/LICENSE","fire-uach"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd","https://github.com/sindresorhus/resolve-cwd/raw/master/license","fire-uach"
"resolve-from@2.0.0","MIT","https://github.com/sindresorhus/resolve-from","https://github.com/sindresorhus/resolve-from/raw/master/license","require_optional:fire-uach"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from","https://github.com/sindresorhus/resolve-from/raw/master/license","fire-uach"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from","https://github.com/sindresorhus/resolve-from/raw/master/license","import-fresh:fire-uach"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url","https://github.com/lydell/resolve-url/raw/master/LICENSE","fire-uach"
"resolve@1.1.7","MIT","https://github.com/substack/node-resolve","https://github.com/substack/node-resolve/raw/master/LICENSE","browser-resolve:fire-uach"
"resolve@1.13.1","MIT","https://github.com/browserify/resolve","https://github.com/browserify/resolve/raw/master/LICENSE","fire-uach"
"responselike@1.0.2","MIT","https://github.com/lukechilds/responselike","https://github.com/lukechilds/responselike/raw/master/LICENSE","fire-uach"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor","https://github.com/sindresorhus/restore-cursor/raw/master/license","fire-uach"
"ret@0.1.15","MIT","https://github.com/fent/ret.js","https://github.com/fent/ret.js/raw/master/LICENSE","fire-uach"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry","https://github.com/tim-kos/node-retry/raw/master/License","fire-uach"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify","https://github.com/mcollina/reusify/raw/master/LICENSE","fire-uach"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","fire-uach"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160","https://github.com/crypto-browserify/ripemd160/raw/master/LICENSE","fire-uach"
"rsvp@4.8.5","MIT","https://github.com/tildeio/rsvp.js","https://github.com/tildeio/rsvp.js/raw/master/LICENSE","fire-uach"
"rtl-css-js@1.14.0","MIT","https://github.com/kentcdodds/rtl-css-js","https://github.com/kentcdodds/rtl-css-js/raw/master/LICENSE","fire-uach"
"run-parallel@1.1.9","MIT","https://github.com/feross/run-parallel","https://github.com/feross/run-parallel/raw/master/LICENSE","fire-uach"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue","https://github.com/iarna/run-queue","fire-uach"
"rx@4.1.0","Apache-2.0","https://github.com/Reactive-Extensions/RxJS","https://github.com/Reactive-Extensions/RxJS/raw/master/license.txt","fire-uach"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer","https://github.com/feross/safe-buffer/raw/master/LICENSE","convert-source-map:fire-uach"
"safe-buffer@5.2.0","MIT","https://github.com/feross/safe-buffer","https://github.com/feross/safe-buffer/raw/master/LICENSE","fire-uach"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex","https://github.com/substack/safe-regex/raw/master/LICENSE","fire-uach"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer","https://github.com/ChALkeR/safer-buffer/raw/master/LICENSE","fire-uach"
"sane@4.1.0","MIT","https://github.com/amasad/sane","https://github.com/amasad/sane","fire-uach"
"saslprep@1.0.3","MIT","https://github.com/reklatsmasters/saslprep","https://github.com/reklatsmasters/saslprep/raw/master/LICENSE","fire-uach"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","fire-uach"
"scheduler@0.18.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","fire-uach"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils","https://github.com/webpack-contrib/schema-utils/raw/master/LICENSE","fire-uach"
"schema-utils@2.6.1","MIT","https://github.com/webpack/schema-utils","https://github.com/webpack/schema-utils/raw/master/LICENSE","cache-loader:fire-uach"
"screenfull@5.0.0","MIT","https://github.com/sindresorhus/screenfull.js","https://github.com/sindresorhus/screenfull.js/raw/master/license","fire-uach"
"seek-bzip@1.0.5","MIT","https://github.com/cscott/seek-bzip","https://github.com/cscott/seek-bzip","fire-uach"
"select@1.1.2","MIT","https://github.com/zenorocha/select","https://github.com/zenorocha/select","fire-uach"
"semantic-ui-react@0.88.2","MIT","git+ssh://github.com/Semantic-Org/Semantic-UI-React","git+ssh://github.com/Semantic-Org/Semantic-UI-React/raw/master/LICENSE.md","fire-uach"
"semver-regex@2.0.0","MIT","https://github.com/sindresorhus/semver-regex","https://github.com/sindresorhus/semver-regex/raw/master/license","fire-uach"
"semver-truncate@1.1.2","MIT","https://github.com/sindresorhus/semver-truncate","https://github.com/sindresorhus/semver-truncate/raw/master/license","fire-uach"
"semver@5.5.0","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","@pm2/io:fire-uach"
"semver@5.7.1","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","fire-uach"
"semver@6.3.0","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","imagemin:fire-uach"
"semver@7.1.1","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","@typegoose/typegoose:fire-uach"
"send@0.17.1","MIT","https://github.com/pillarjs/send","https://github.com/pillarjs/send/raw/master/LICENSE","fire-uach"
"serialize-javascript@2.1.2","BSD-3-Clause","https://github.com/yahoo/serialize-javascript","https://github.com/yahoo/serialize-javascript/raw/master/LICENSE","fire-uach"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static","https://github.com/expressjs/serve-static/raw/master/LICENSE","fire-uach"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking","https://github.com/yargs/set-blocking/raw/master/LICENSE.txt","fire-uach"
"set-harmonic-interval@1.0.1","Unlicense","https://github.com/streamich/set-harmonic-interval","https://github.com/streamich/set-harmonic-interval/raw/master/LICENSE","fire-uach"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value","https://github.com/jonschlinkert/set-value/raw/master/LICENSE","fire-uach"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate","https://github.com/YuzuJS/setImmediate/raw/master/LICENSE.txt","fire-uach"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","fire-uach"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js","https://github.com/crypto-browserify/sha.js/raw/master/LICENSE","fire-uach"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal","https://github.com/dashed/shallowequal/raw/master/LICENSE","fire-uach"
"sharp@0.24.0","Apache-2.0","https://github.com/lovell/sharp","https://github.com/lovell/sharp/raw/master/LICENSE","fire-uach"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command","https://github.com/kevva/shebang-command/raw/master/license","fire-uach"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command","https://github.com/kevva/shebang-command/raw/master/license","cross-env:fire-uach"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex","https://github.com/sindresorhus/shebang-regex/raw/master/license","fire-uach"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex","https://github.com/sindresorhus/shebang-regex/raw/master/license","cross-env:fire-uach"
"shell-quote@1.7.2","MIT","http://github.com/substack/node-shell-quote","http://github.com/substack/node-shell-quote/raw/master/LICENSE","fire-uach"
"shelljs@0.8.3","BSD-3-Clause","https://github.com/shelljs/shelljs","https://github.com/shelljs/shelljs/raw/master/LICENSE","fire-uach"
"shellwords@0.1.1","MIT","https://github.com/jimmycuadra/shellwords","https://github.com/jimmycuadra/shellwords/raw/master/LICENSE","fire-uach"
"shimmer@1.2.1","BSD-2-Clause","https://github.com/othiym23/shimmer","https://github.com/othiym23/shimmer/raw/master/LICENSE","fire-uach"
"sift@7.0.1","MIT","https://github.com/crcn/sift.js","https://github.com/crcn/sift.js/raw/master/MIT-LICENSE.txt","fire-uach"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit","https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt","fire-uach"
"simple-concat@1.0.0","MIT","https://github.com/feross/simple-concat","https://github.com/feross/simple-concat/raw/master/LICENSE","fire-uach"
"simple-get@3.1.0","MIT","https://github.com/feross/simple-get","https://github.com/feross/simple-get/raw/master/LICENSE","fire-uach"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle","https://github.com/qix-/node-simple-swizzle/raw/master/LICENSE","fire-uach"
"sisteransi@1.0.4","MIT","https://github.com/terkelg/sisteransi","https://github.com/terkelg/sisteransi/raw/master/license","fire-uach"
"slash@2.0.0","MIT","https://github.com/sindresorhus/slash","https://github.com/sindresorhus/slash/raw/master/license","fire-uach"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash","https://github.com/sindresorhus/slash/raw/master/license","globby:fire-uach"
"sliced@1.0.1","MIT","https://github.com/aheckmann/sliced","https://github.com/aheckmann/sliced/raw/master/LICENSE","fire-uach"
"smart-buffer@4.1.0","MIT","https://github.com/JoshGlazebrook/smart-buffer","https://github.com/JoshGlazebrook/smart-buffer/raw/master/LICENSE","fire-uach"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node","https://github.com/jonschlinkert/snapdragon-node/raw/master/LICENSE","fire-uach"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util","https://github.com/jonschlinkert/snapdragon-util/raw/master/LICENSE","fire-uach"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon","https://github.com/jonschlinkert/snapdragon/raw/master/LICENSE","fire-uach"
"socks-proxy-agent@4.0.2","MIT","https://github.com/TooTallNate/node-socks-proxy-agent","https://github.com/TooTallNate/node-socks-proxy-agent","fire-uach"
"socks@2.3.3","MIT","https://github.com/JoshGlazebrook/socks","https://github.com/JoshGlazebrook/socks/raw/master/LICENSE","fire-uach"
"sort-keys-length@1.0.1","MIT","https://github.com/kevva/sort-keys-length","https://github.com/kevva/sort-keys-length/raw/master/LICENSE.md","fire-uach"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys","https://github.com/sindresorhus/sort-keys/raw/master/license","fire-uach"
"sort-keys@2.0.0","MIT","https://github.com/sindresorhus/sort-keys","https://github.com/sindresorhus/sort-keys/raw/master/license","cacheable-request:fire-uach"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map","https://github.com/webpack/source-list-map/raw/master/LICENSE","fire-uach"
"source-map-resolve@0.5.2","MIT","https://github.com/lydell/source-map-resolve","https://github.com/lydell/source-map-resolve/raw/master/LICENSE","fire-uach"
"source-map-support@0.5.12","MIT","https://github.com/evanw/node-source-map-support","https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md","pm2:fire-uach"
"source-map-support@0.5.16","MIT","https://github.com/evanw/node-source-map-support","https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md","fire-uach"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url","https://github.com/lydell/source-map-url/raw/master/LICENSE","fire-uach"
"source-map@0.5.6","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map/raw/master/LICENSE","stacktrace-gps:fire-uach"
"source-map@0.5.7","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map/raw/master/LICENSE","@babel/core:fire-uach"
"source-map@0.6.1","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map/raw/master/LICENSE","fire-uach"
"source-map@0.7.3","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map/raw/master/LICENSE","styled-jsx:fire-uach"
"sourcemap-codec@1.4.6","MIT","https://github.com/Rich-Harris/sourcemap-codec","https://github.com/Rich-Harris/sourcemap-codec/raw/master/LICENSE","fire-uach"
"sparse-bitfield@3.0.3","MIT","https://github.com/mafintosh/sparse-bitfield","https://github.com/mafintosh/sparse-bitfield/raw/master/LICENSE","fire-uach"
"spdx-correct@3.1.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js","https://github.com/jslicense/spdx-correct.js/raw/master/LICENSE","fire-uach"
"spdx-exceptions@2.2.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json","https://github.com/kemitchell/spdx-exceptions.json","fire-uach"
"spdx-expression-parse@3.0.0","MIT","https://github.com/jslicense/spdx-expression-parse.js","https://github.com/jslicense/spdx-expression-parse.js/raw/master/LICENSE","fire-uach"
"spdx-license-ids@3.0.5","CC0-1.0","https://github.com/shinnn/spdx-license-ids","https://github.com/shinnn/spdx-license-ids","fire-uach"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string","https://github.com/jonschlinkert/split-string/raw/master/LICENSE","fire-uach"
